Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
single,Other,1,social sciences,0,secondary education,4.898585790287632,eea,secondary or some secondary,secondary or some secondary,Service and Sales Workers,Intermediate Level Technicians and Professions,1,0,0,1,1,0,3.299533727885655,0,2.52038103798166,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,Other,1,other,1,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,1,0,3.261935314328648,0,2.528011750322824,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,6,health sciences,1,secondary education,4.844974178195408,eea,secondary or some secondary,basic,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,1,0,0,1,0,1,2.9496883350525844,0,2.5545659658181123,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
married,Other,1,health sciences,1,secondary education,4.86830338551846,eea,basic,basic,Service and Sales Workers,Service and Sales Workers,0,0,0,1,1,0,3.7864597824528,0,2.501435951739211,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,general contingent,2,social sciences,1,secondary education,4.956531035103055,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,1,0,2.9496883350525844,0,2.4932054526026954,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,1,social sciences,1,secondary education,4.763028270603671,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,1,0,3.0007198150650303,0,-2.3025850929940455,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,Other,1,technology,1,basic education,4.891851758106289,eea,basic,basic,leadership and management,leadership and management,0,0,1,1,1,0,3.1822118404966093,0,2.7073091858774907,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
other,Other,1,social sciences,0,secondary education,5.100475998096045,eea,basic,basic,Agricultural and Skilled Workers,Agricultural and Skilled Workers,0,0,0,1,0,0,3.4372078191851885,0,2.4386133658171554,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,social sciences,1,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,3.2228678461377385,0,2.6100697927420065,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,4,social sciences,1,secondary education,4.844974178195408,eea,higher education,basic,Unskilled Workers,Unskilled Workers,1,0,1,0,0,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.1972245773362196,1.4,3.51,1
single,general contingent,3,health sciences,1,secondary education,4.942356453342962,eea,higher education,higher education,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,1,0,0,1,0,0,2.89591193827178,0,2.6379342502180254,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,Other,1,other,1,secondary education,4.86830338551846,eea,basic,basic,Administrative and Office Workers,Unskilled Workers,1,0,0,0,0,0,2.9496883350525844,0,2.5726122302071057,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,3,health sciences,1,secondary education,4.804840381116659,eea,higher education,secondary or some secondary,Administrative and Office Workers,Intermediate Level Technicians and Professions,1,0,0,1,0,1,2.9496883350525844,0,2.545531271604435,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,social sciences,1,secondary education,5.08821342874163,eea,secondary or some secondary,basic,Administrative and Office Workers,Service and Sales Workers,1,0,0,1,0,0,2.9496883350525844,0,2.4069451083182885,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,Other,1,social sciences,1,secondary education,4.891851758106289,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,0,0,0,1,0,0,3.1822118404966093,0,2.4652706752711415,-2.3025850929940455,2.791165107812717,0.3,-0.92,1
single,general contingent,1,social sciences,1,secondary education,4.788324729085938,eea,higher education,higher education,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,0,0,3.0007198150650303,0,2.681021528714291,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,other,1,secondary education,5.075798620002669,eea,basic,basic,Service and Sales Workers,Intermediate Level Technicians and Professions,0,0,0,1,0,0,2.89591193827178,0,2.695591966180168,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,general contingent,1,social sciences,1,secondary education,4.9494688588587685,eea,basic,secondary or some secondary,Service and Sales Workers,Industrial and Machine Operators,0,0,0,1,0,1,2.89591193827178,0,2.594188040189063,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,other,1,secondary education,4.829113417472866,eea,secondary or some secondary,basic,Administrative and Office Workers,Unskilled Workers,1,0,0,1,0,0,3.0492730404820207,0,2.4365330655037845,0.7419373447293773,2.2512917986064953,-0.8,-3.12,0
single,Other,1,health sciences,1,higher education,4.788324729085938,eea,basic,basic,Administrative and Office Workers,Service and Sales Workers,0,0,1,0,0,0,3.3357695763397,0,-2.3025850929940455,1.9600947840472698,2.6390573296152584,-0.3,0.79,1
single,general contingent,1,social sciences,1,secondary education,4.852811208902689,eea,basic,basic,Service and Sales Workers,Agricultural and Skilled Workers,0,0,0,1,0,1,2.89591193827178,0,2.4571438528106437,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,1,social sciences,1,secondary education,5.08821342874163,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,1,1,0,0,2.89591193827178,0,2.5726122302071057,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
single,general contingent,1,social sciences,1,secondary education,4.86830338551846,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,0,0,0,1,0,1,2.89591193827178,0,2.451005098112319,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,2,social sciences,1,secondary education,4.898585790287632,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.89591193827178,0,2.4765384001174837,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,0,0,1,2.9496883350525844,0,2.376454941560501,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,health sciences,1,secondary education,4.920710586568268,eea,basic,basic,Intermediate Level Technicians and Professions,Unskilled Workers,0,0,0,1,0,1,2.9496883350525844,0,2.6381640736380434,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,1,1,0,1,3.0007198150650303,0,2.4423470353692043,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
married,Other,1,social sciences,0,secondary education,4.701389043728634,eea,basic,basic,Unskilled Workers,Intermediate Level Technicians and Professions,0,0,0,1,0,0,3.529297384289471,0,2.52038103798166,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
married,Other,1,health sciences,1,secondary education,4.891851758106289,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,3.66612246699132,0,2.506341930508065,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,3,health sciences,1,secondary education,4.891100725401066,eea,higher education,basic,professionals and specialists,Service and Sales Workers,1,0,0,1,0,0,2.9496883350525844,0,2.604724650534753,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,social sciences,1,secondary education,4.86830338551846,eea,secondary or some secondary,basic,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,0,3.1822118404966093,0,2.7256718024520294,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,Ordinance,1,social sciences,1,secondary education,5.017941869278694,other,basic,basic,students,Service and Sales Workers,1,0,0,1,0,0,2.89591193827178,1,-2.3025850929940455,0.09531017980432493,2.2512917986064953,-0.8,-3.12,1
single,general contingent,1,other,1,secondary education,4.829113417472866,eea,basic,basic,Intermediate Level Technicians and Professions,Military and Armed Forces,1,0,0,1,1,0,2.9496883350525844,0,2.3608540011180215,0.7419373447293773,2.388762789235098,1.4,1.74,1
single,general contingent,1,social sciences,1,secondary education,5.0632277442154265,eea,secondary or some secondary,basic,Intermediate Level Technicians and Professions,Agricultural and Skilled Workers,0,0,0,1,1,1,2.89591193827178,0,2.4765384001174837,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,2,social sciences,1,secondary education,4.852811208902689,eea,higher education,secondary or some secondary,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,1,1,1,1,1,0,3.0007198150650303,0,2.587764035227708,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,general contingent,6,health sciences,1,secondary education,4.891100725401066,eea,secondary or some secondary,secondary or some secondary,Unskilled Workers,Unskilled Workers,1,1,1,1,1,0,2.9496883350525844,0,2.5783210944274257,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,other,1,secondary education,4.9279780604152466,eea,higher education,basic,professionals and specialists,Administrative and Office Workers,1,0,0,1,1,0,2.9496883350525844,0,2.4595888418037104,-2.3025850929940455,2.4159137783010487,0.6,2.02,1
single,general contingent,1,technology,1,secondary education,4.837075242970874,eea,basic,higher education,Service and Sales Workers,professionals and specialists,0,0,0,1,1,0,2.9496883350525844,0,2.6222502112988773,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
married,Other,1,social sciences,0,secondary education,4.942356453342962,eea,little to no education,secondary or some secondary,Unskilled Workers,Military and Armed Forces,1,0,0,1,1,0,3.716008121502189,0,2.3841650799864684,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,general contingent,2,health sciences,1,secondary education,4.963543686562405,eea,higher education,higher education,professionals and specialists,professionals and specialists,0,0,0,1,1,0,2.9496883350525844,0,2.609544444686845,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,3,other,1,secondary education,4.906015244966153,eea,higher education,higher education,professionals and specialists,professionals and specialists,0,0,0,1,1,0,2.9496883350525844,0,2.533696813957432,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,Other,1,health sciences,1,higher education,4.788324729085938,eea,secondary or some secondary,secondary or some secondary,Industrial and Machine Operators,Military and Armed Forces,1,0,0,0,1,0,3.139832617527748,0,-2.3025850929940455,-2.3025850929940455,2.5494451709255714,3.7,-1.7,1
single,general contingent,1,technology,1,secondary education,4.997887721273753,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,1,0,2.89591193827178,0,2.594188040189063,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,general contingent,1,social sciences,1,secondary education,4.837075242970874,eea,higher education,basic,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,2.9496883350525844,0,2.5416019934645457,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,Other,1,technology,1,professional qualification,5.075798620002669,eea,higher education,higher education,professionals and specialists,Military and Armed Forces,1,0,0,1,1,0,3.0007198150650303,0,2.6461747973841225,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,other,1,secondary education,4.942356453342962,eea,basic,basic,Other Situations and Blanks,Other Situations and Blanks,0,0,1,0,1,0,3.55820113047182,0,2.451005098112319,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
other,Other,2,social sciences,1,basic education,4.891851758106289,eea,basic,secondary or some secondary,Other Situations and Blanks,Other Situations and Blanks,0,0,0,0,1,0,3.529297384289471,0,-2.3025850929940455,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,social sciences,1,secondary education,4.91338990965742,eea,higher education,higher education,Unskilled Workers,Unskilled Workers,1,0,1,0,0,1,2.9496883350525844,0,2.479335604738545,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,Other,1,social sciences,1,secondary education,5.011301738639416,other,basic,secondary or some secondary,Unskilled Workers,Unskilled Workers,1,0,1,0,1,0,3.095577608523707,1,2.451005098112319,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,3,social sciences,1,secondary education,4.86830338551846,eea,secondary or some secondary,higher education,Administrative and Office Workers,professionals and specialists,0,0,0,1,1,0,3.0007198150650303,0,2.6579258139196416,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
married,Other,1,social sciences,0,secondary education,4.86830338551846,eea,higher education,higher education,professionals and specialists,professionals and specialists,0,0,0,1,1,0,3.299533727885655,0,2.533696813957432,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
married,Other,1,technology,1,secondary education,4.701389043728634,eea,basic,basic,students,Service and Sales Workers,0,0,1,1,1,0,3.40452517175483,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,Other,1,technology,1,secondary education,4.701389043728634,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,0,0,0,1,1,0,3.529297384289471,0,-2.3025850929940455,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,1,other,1,secondary education,4.796616650559047,eea,secondary or some secondary,secondary or some secondary,Service and Sales Workers,Administrative and Office Workers,1,0,0,0,1,0,3.0007198150650303,0,2.3608540011180215,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,social sciences,1,secondary education,4.844974178195408,eea,basic,basic,Unskilled Workers,Service and Sales Workers,1,0,0,1,1,0,2.89591193827178,0,2.479335604738545,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,other,1,secondary education,4.942356453342962,eea,secondary or some secondary,basic,Administrative and Office Workers,Administrative and Office Workers,0,0,0,1,1,1,3.261935314328648,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
